game_id|game_name|game_info|game_size
mahretsu.zip|Mahjong Kyo Retsuden (NGM-004 ~ NGH-004)|2.9M/Neo Geo MVS/SNK/1990|3033708
mainevt.zip|The Main Event (4 Players ver. Y)|1.4M/GX799/Konami/1988|1468235
mainsnk.zip|Main Event (1984)|71.7K/Miscellaneous/SNK/1984|73442
majtitl2.zip|Major Title 2 (World, set 1)|2.5M/Irem M92/Irem/1992|2623369
majtitle.zip|Major Title (World)|852.8K/Irem M84/Irem/1990|873300
mangchi.zip|Mang-Chi|494.3K/NMK16/Afega/2000|506165
maniach.zip|Mania Challenge (set 1)|288.0K/Miscellaneous/Technos Japan (Taito America license)/1986|294919
maniacsq.zip|Maniac Square (protected, Version 1.0, Checksum DEEE)|1.9M/Miscellaneous/Gaelco/1996|1999039
manybloc.zip|Many Block|556.3K/NMK16/Bee-Oh/1991|569634
mappy.zip|Mappy (US)|38.5K/Miscellaneous/Namco/1983|39468
marineb.zip|Marine Boy|23.6K/Miscellaneous/Orca/1982|24169
mariner.zip|Mariner|25.2K/Galaxian/Amenip/1981|25840
mario.zip|Mario Bros. (US, Revision G)|216.7K/Miscellaneous/Nintendo of America/1983|221947
markham.zip|Markham|36.2K/Miscellaneous/Sun Electronics/1983|37047
mars.zip|Mars|17.1K/Galaxian/Artic/1981|17505
martmast.zip|Martial Masters / Xing Yi Quan (ver. 104, 102, 102US)|35.6M/PolyGameMaster/IGS/2001|37330261
marukin.zip|Super Marukin-Ban (Japan 911128)|1.4M/Miscellaneous/Yuga/1990|1451158
marukodq.zip|Chibi Maruko-chan: Maruko Deluxe Quiz|4.2M/Neo Geo MVS/Takara/1995|4432549
marvins.zip|Marvin's Maze|28.3K/Miscellaneous/SNK/1983|28930
marvland.zip|Marvel Land (Japan)|1.4M/System 2/Namco/1989|1446616
mastboyo.zip|Master Boy (1987, Z80 hardware, Covielsa, set 1)|221.0K/Miscellaneous/Gaelco (Covielsa license)/1987|226328
masterw.zip|Master of Weapon (World)|1.0M/Taito B System/Taito Corporation Japan/1989 Imperfect graphics|1097217
mastkin.zip|The Masters of Kin|38.1K/Miscellaneous/Du Tech/1988 Colors are wrong|39037
matchit.zip|Match It|803.5K/Irem M80/Tamtex/1989|822758
matchit2.zip|Match It II|1.0M/Irem M90/Tamtex/1993|1067528
matmania.zip|Mat Mania|254.4K/Miscellaneous/Technos Japan (Taito America license)/1985|260546
matrim.zip|Matrimelee / Shin Gouketsuji Ichizoku Toukon (NGM-2660 ~ NGH-2660)|110.4M/Neo Geo MVS/Noise Factory / Atlus/2003|115734467
maxrpm.zip|Max RPM (ver 2)|85.7K/MCR3/Bally Midway/1986|87769
mayday.zip|Mayday (set 1)|63.5K/6809 System/Hoei/1980|64975
mazeinv.zip|Maze Invaders (prototype)|17.6K/Miscellaneous/Atari/1981|18012
mazinger.zip|Mazinger Z (World)|2.8M/Cave/Banpresto / Dynamic Pl. Toei Animation/1994|2912872
mbombrd.zip|Muscle Bomber Duo: Ultimate Team Battle (World 931206)|7.2M/CPS1/Capcom/1993|7579909
mcatadv.zip|Magical Cat Adventure|4.3M/LINDA/Wintechno/1993|4485469
mchampdx.zip|Multi Champ Deluxe (ver. 0106, 06/01/2000)|8.0M/Miscellaneous/ESD/2000|8380215
mechatt.zip|Mechanized Attack (World)|2.2M/Miscellaneous/SNK/1989|2301014
megablst.zip|Mega Blast (World)|1.5M/Taito F2/Taito Corporation Japan/1989|1574614
megadon.zip|Megadon|22.0K/EPOS Tristar/Epos Corporation (Photar Industries license)/1982|22550
megaman.zip|Mega Man: The Power Battle (CPS1, USA 951006)|11.2M/CPS1/Capcom/1995|11727998
megaman2.zip|Mega Man 2: The Power Fighters (USA 960708)|17.1M/CPS2/Capcom/1996|17969108
megazone.zip|Mega Zone (program code L)|209.2K/GX319/Konami/1983|214180
meijinsn.zip|Meijinsen (set 1)|86.3K/Miscellaneous/SNK Electronics corp./1986|88333
meosism.zip|Meosis Magic (Japan)|4.5M/SSV/Sammy/1996?|4735058
mercs.zip|Mercs (World 900302)|2.9M/CPS1/Capcom/1990|3009661
merlinmm.zip|Merlins Money Maze|10.4K/Miscellaneous/Zilec-Zenitone/1986|10668
metafox.zip|Meta Fox|2.1M/Seta/Jordan I.S. / Seta/1989|2179349
metalb.zip|Metal Black (World)|2.5M/Taito F2/Taito Corporation Japan/1991|2650700
metamrph.zip|Metamorphic Force (ver EAA)|7.0M/GX224/Konami/1993|7344601
metlclsh.zip|Metal Clash (Japan)|95.7K/Miscellaneous/Data East Corporation/1985|97952
metlfrzr.zip|Metal Freezer (Japan)|231.4K/Miscellaneous/Seibu Kaihatsu/1989|236988
metlhawk.zip|Metal Hawk (Rev C)|2.0M/System 2/Namco/1988|2107691
metlsavr.zip|Metal Saver|830.9K/Miscellaneous/First Amusement/1994|850810
metmqstr.zip|Metamoqester (World)|7.9M/Cave/Banpresto / Pandorabox/1995|8251445
metrocrs.zip|Metro-Cross (set 1)|74.8K/Miscellaneous/Namco/1985|76610
mgakuen.zip|Mahjong Gakuen|1.0M/Miscellaneous/Yuga/1988|1060577
mgakuen2.zip|Mahjong Gakuen 2 Gakuen-chou no Fukushuu|1.2M/Miscellaneous/Face/1989|1260876
mgcrystl.zip|Magical Crystals (World, 92/01/10)|1.2M/Kaneko16/Kaneko/1991|1266049
mhavoc.zip|Major Havoc (rev 3)|289.6K/Miscellaneous/Atari/1983|296593
mia.zip|M.I.A. - Missing in Action (version T)|739.3K/GX808/Konami/1989|756994
midres.zip|Midnight Resistance (World, set 1)|1.9M/DEC0/Data East Corporation/1989|1954819
midssio.zip|Midway SSIO Sound Board Internal pROM|163.0B/SSIO/Midway/1981 Internal pROM only|163
miexchng.zip|Money Puzzle Exchanger / Money Idol Exchanger|5.1M/Neo Geo MVS/Face/1997|5346904
mightguy.zip|Mighty Guy|116.8K/Miscellaneous/Nichibutsu/1986|119652
mikie.zip|Mikie|217.2K/GX469/Konami/1984|222380
milliped.zip|Millipede|17.0K/Miscellaneous/Atari/1982|17438
mimonkey.zip|Mighty Monkey|104.5K/Galaxian/Universal Video Games/1982|107041
minasan.zip|Minasan no Okagesamadesu! Dai Sugoroku Taikai (MOM-001 ~ MOH-001)|2.0M/Neo Geo MVS/Monolith Corp./1990|2094732
minefld.zip|Minefield|28.8K/Galaxian/Stern Electronics/1983|29473
mineswpr.zip|Minesweeper|2.2K/Miscellaneous/Amutech/1977|2244
minivadr.zip|Mini Vaders|3.9K/Minivader/Taito Corporation/1990|4025
mirage.zip|Mirage Youjuu Mahjongden (Japan)|4.1M/Miscellaneous/Mitchell/1994|4264510
mirax.zip|Mirax (set 1)|112.3K/Miscellaneous/Current Technologies/1985|115025
mirninja.zip|Mirai Ninja (Japan, set 1)|1.5M/System 2/Namco/1988|1554456
misncrft.zip|Mission Craft (version 2.7)|5.9M/Miscellaneous/Sun/2000|6155831
missb2.zip|Miss Bubble II|2.6M/Miscellaneous/Alpha Co./1996|2718801
missile.zip|Missile Command (rev 3)|118.1K/Miscellaneous/Atari/1980|120927
missw02.zip|Miss World 2002|3.4M/EXPRO-02/Comad/2002|3559463
missw96.zip|Miss World '96 (Nude) (C-3000A PCB, set 1)|9.7M/EXPRO-02/Comad/1996|10124711
mj4simai.zip|Wakakusamonogatari Mahjong Yonshimai (Japan)|15.0M/Newer Seta/Maboroshi Ware/1996|15761102
mjgtaste.zip|Mahjong G-Taste|9.8M/PS5V2/Psikyo/2002|10303454
mjkjidai.zip|Mahjong Kyou Jidai (Japan)|144.5K/Miscellaneous/Sanritsu/1986|147920
mjleague.zip|Major League|306.1K/System 16A/Sega/1985|313475
mjnquest.zip|Mahjong Quest (Japan)|1.7M/Taito F2/Taito Corporation/1990|1732446
mk.zip|Mortal Kombat (rev 5.0 T-Unit 03/19/93)|26.2M/Midway T-Unit/Midway/1992|27507265
mk2.zip|Mortal Kombat II (rev L3.1)|16.4M/Midway T-Unit/Midway/1993|17220129
mk3.zip|Mortal Kombat 3 (rev 2.1)|21.0M/MIDWAY Wolf-Unit/Midway/1994|22039125
mmagic.zip|Monkey Magic|5.6K/Miscellaneous/Nintendo/1979|5693
mmatrix.zip|Mars Matrix: Hyper Solid Shooting (USA 000412)|19.6M/CPS2/Takumi (Capcom license)/2000|20568873
mmaulers.zip|Monster Maulers (ver EAA)|8.3M/GX170/Konami/1993|8690210
mmaze.zip|Marchen Maze (Japan)|603.7K/System 1/Namco/1988 Error on first boot is normal|618139
mmmbanc.zip|Medal Mahjong Moukari Bancho (2007/06/05 MASTER VER.)|11.8M/CMDL01/Cave (AMI license)/2007|12350063
mmonkey.zip|Minky Monkey|24.9K/Miscellaneous/Technos Japan / Roller Tron/1982|25523
mmpork.zip|Muchi Muchi Pork! (2007/ 4/17 MASTER VER.)|61.0M/CA016/Cave (AMI license)/2007|63985930
mnight.zip|Mutant Night|165.8K/Miscellaneous/UPL/1987|169769
mofflott.zip|Maze of Flott (Japan)|669.8K/Taito Misc/Taito Corporation/1989|685860
moguchan.zip|Mogu Chan (bootleg?)|17.3K/Miscellaneous/Orca (Eastern Commerce Inc. license)/1982|17716
mogura.zip|Mogura Desse (Japan)|7.3K/Miscellaneous/Konami/1991 Konami test board|7515
mole.zip|Mole Attack|14.4K/Miscellaneous/Yachiyo Electronics, Ltd./1982|14723
momoko.zip|Momoko 120% (Japanese text)|202.2K/Miscellaneous/Jaleco/1986|207013
monsterz.zip|Monster Zero (set 1)|34.4K/Galaxian/Nihon Game/1982 Protected|35212
monymony.zip|Money Money (set 1)|68.3K/Miscellaneous/Zaccaria/1983|69912
moomesa.zip|Wild West C.O.W.-Boys of Moo Mesa (ver EAB)|6.4M/GX151/Konami/1992|6673967
moonal2.zip|Moon Alien Part 2|20.0K/Galaxian/Namco / Nichibutsu/1980|20526
mooncrst.zip|Moon Cresta (Nichibutsu)|261.0K/Galaxian/Nichibutsu/1980|267268
moonqsr.zip|Moon Quasar|16.6K/Galaxian/Nichibutsu/1980|16988
moonwar.zip|Moonwar|27.3K/Galaxian/Stern Electronics/1981|27969
moonwarp.zip|Moon War (prototype on Frenzy hardware)|17.5K/Miscellaneous/Stern Electronics/1981|17952
moremore.zip|More More|916.1K/Kaneko Pandora based/SemiCom / Exit/1999|938135
moremorp.zip|More More Plus|889.1K/Kaneko Pandora based/SemiCom / Exit/1999|910432
mosaic.zip|Mosaic|223.9K/Miscellaneous/Space/1990|229299
mosaicf2.zip|Mosaic (F2 System)|10.3M/Miscellaneous/F2 System/1999|10796413
moshougi.zip|Shougi no Tatsujin - Master of Shougi|3.6M/Neo Geo MVS/ADK / SNK/1995|3728188
motos.zip|Motos|38.1K/Miscellaneous/Namco/1985|39030
mouser.zip|Mouser|31.6K/Miscellaneous/UPL/1983|32373
mpang.zip|Mighty! Pang (Europe 001010)|10.9M/CPS2/Mitchell (Capcom license)/2000|11470536
mpatrol.zip|Moon Patrol|47.8K/Miscellaneous/Irem/1982|48973
mplanets.zip|Mad Planets|69.6K/Miscellaneous/Gottlieb/1983|71257
mrdig.zip|Mr. Dig|1.4M/Miscellaneous/Sun/2000|1432765
mrdo.zip|Mr. Do!|134.2K/Miscellaneous/Universal/1982|137427
mrflea.zip|The Amazing Adventures of Mr. F. Lea|57.9K/Miscellaneous/Pacific Novelty/1982|59273
mrgoemon.zip|Mr. Goemon (Japan)|79.2K/GX621/Konami/1986|81115
mrjong.zip|Mr. Jong (Japan)|61.9K/Miscellaneous/Kiwako/1983|63396
mrkicker.zip|Mr. Kicker (F-E1-16-010 PCB)|2.1M/Miscellaneous/SemiCom/2001|2153077
mrkougar.zip|Mr. Kougar|56.6K/Galaxian/ATW/1984|57980
mrtnt.zip|Mr. TNT|31.4K/Pac-man/Techstar (Telko license)/1983|32161
mrviking.zip|Mister Viking (315-5041)|113.2K/System 1/Sega/1984|115937
ms5pcb.zip|Metal Slug 5 (JAMMA PCB)|73.0M/Neo Geo MVS/SNK Playmore/2003|76546068
msbingo.zip|Miss Bingo|858.5K/Miscellaneous/Min Corp./1994|879061
msgogo.zip|Mouse Shooter GoGo|3.0M/Miscellaneous/Metro/1995|3158919
msgundam.zip|Mobile Suit Gundam|4.9M/Seta/Banpresto / Allumer/1993|5086055
msh.zip|Marvel Super Heroes (Europe 951024)|23.8M/CPS2/Capcom/1995|24999824
mshuttle.zip|Moon Shuttle (US? set 1)|65.6K/Galaxian/Nichibutsu/1981|67216
mshvsf.zip|Marvel Super Heroes Vs. Street Fighter (Europe 970625)|30.4M/CPS2/Capcom/1997|31883263
msisaac.zip|Metal Soldier Isaac II|70.9K/Miscellaneous/Taito Corporation/1985 buggy game due to unemulated protection MCU|72622
mslider.zip|Monster Slider (Japan)|7.1M/SSV/Visco / Datt Japan/1997|7432840
mslug.zip|Metal Slug - Super Vehicle-001|12.6M/Neo Geo MVS/Nazca/1996|13165412
mslug2.zip|Metal Slug 2 - Super Vehicle-001/II (NGM-2410 ~ NGH-2410)|17.0M/Neo Geo MVS/SNK/1998|17822669
mslug3.zip|Metal Slug 3 (NGM-2560)|83.1M/Neo Geo MVS/SNK/2000|87137720
mslug4.zip|Metal Slug 4 (NGM-2630)|63.7M/Neo Geo MVS/Mega / Noise Factory / Playmore/2002|66787561
mslug5.zip|Metal Slug 5 (NGM-2680)|110.5M/Neo Geo MVS/SNK Playmore/2003|115815577
mslugx.zip|Metal Slug X - Super Vehicle-001 (NGM-2500 ~ NGH-2500)|27.2M/Neo Geo MVS/SNK/1999|28493658
mspacman.zip|Ms. Pac-Man|313.8K/Pac-man/Midway / General Computer Corporation/1981|321327
mspuzzle.zip|Miss Puzzle|4.2M/Miscellaneous/Min Corp./1994|4415614
mstworld.zip|Monsters World (bootleg of Super Pang)|873.7K/Miscellaneous/bootleg (TCH)/1994|894628
msword.zip|Magic Sword: Heroic Fantasy (World 900725)|2.9M/CPS1/Capcom/1990|3050193
mtlchamp.zip|Martial Champion (ver EAB)|7.9M/GX234/Konami/1993|8240099
mtwins.zip|Mega Twins (World 900619)|3.9M/CPS1/Capcom/1990|4125709
mugsmash.zip|Mug Smashers|1.6M/Miscellaneous/Electronic Devices Italy / 3D Games England/1990?|1712571
multchmp.zip|Multi Champ (World, ver. 2.5)|9.0M/Miscellaneous/ESD/1999|9411743
mushisam.zip|Mushihime-Sama (2004/10/12.MASTER VER.)|38.4M/CA011/Cave (AMI license)/2004|40308100
mushitam.zip|Puzzle! Mushihime-Tama (2005/09/09.MASTER VER)|31.0M/CA???/Cave (AMI license)/2005|32511599
musicbal.zip|Music Ball|77.4K/Miscellaneous/Tecfri / Desystem S.A./1988|79279
mustache.zip|Mustache Boy (Japan)|213.8K/Miscellaneous/Seibu Kaihatsu (March license)/1987|218886
mustang.zip|US AAF Mustang (25th May. 1990)|1.8M/NMK16/UPL/1990|1868747
mutantf.zip|Mutant Fighter (World ver EM-5)|4.6M/DECO IC16/Data East Corporation/1991|4781053
mutnat.zip|Mutation Nation (NGM-014 ~ NGH-014)|3.6M/Neo Geo MVS/SNK/1992|3772498
mvp.zip|MVP (set 2, US) (FD1094 317-0143)|2.9M/System 16B/Sega/1989|2992459
mvsc.zip|Marvel Vs. Capcom: Clash of Super Heroes (Europe 980123)|52.0M/CPS2/Capcom/1998|54509450
mwalk.zip|Michael Jackson's Moonwalker (World) (FD1094/8751 317-0159)|4.5M/System 18/Sega/1990|4767144
mwarr.zip|Mighty Warriors (24/1)|4.0M/Miscellaneous/Elettronica Video-Games S.R.L./199?|4195347
mx5000.zip|MX5000|624.2K/GX669/Konami/1987|639136
myangel.zip|Kosodate Quiz My Angel (Japan)|7.4M/Newer Seta/MOSS / Namco/1996|7770190
myangel2.zip|Kosodate Quiz My Angel 2 (Japan)|13.3M/Newer Seta/MOSS / Namco/1997|13964012
myhero.zip|My Hero (US, not encrypted)|237.3K/System 1/Coreland / Sega/1985|243011
mysticri.zip|Mystic Riders (World)|1.8M/Irem M92/Irem/1992|1909006
mystston.zip|Mysterious Stones - Dr. John's Adventure|123.9K/Miscellaneous/Technos Japan/1984|126857
mystwarr.zip|Mystic Warriors (ver EAA)|6.9M/GX128/Konami/1993|7279918
nam1975.zip|NAM-1975 (NGM-001 ~ NGH-001)|3.0M/Neo Geo MVS/SNK/1990|3109468
namcoc69.zip|Namco C69 (M37702) (Bios)|7.6K/NA-1 / NA-2/Namco/1994 BIOS only|7771
namcoc70.zip|Namco C70 (M37702) (Bios)|7.6K/NA-1 / NA-2/Namco/1994 BIOS only|7822
namcoc75.zip|Namco C75 (M37702) (Bios)|8.5K/NB-1 / NB-2/Namco/1994 BIOS only|8709
naname.zip|Naname de Magic! (Japan)|2.2M/Miscellaneous/Atlus/1994|2310438
narc.zip|Narc (rev 7.00)|3.2M/Z Unit/Williams/1988|3311162
nastar.zip|Nastar (World)|1.4M/Taito B System/Taito Corporation Japan/1988|1444255
natodef.zip|NATO Defense|26.4K/Miscellaneous/Pacific Novelty/1982|27018
naughtyb.zip|Naughty Boy|47.3K/Miscellaneous/Jaleco/1982|48482
navarone.zip|Navarone|4.8K/Miscellaneous/Namco/1980|4939
nbahangt.zip|NBA Hangtime (ver L1.3 10/10/96)|16.1M/MIDWAY Wolf-Unit/Midway/1996|16879228
nbajam.zip|NBA Jam (rev 3.01 4/07/93)|7.6M/Midway T-Unit/Midway/1993|7928071
nbajamte.zip|NBA Jam Tournament Edition (rev 4.0 3/23/94)|6.5M/Midway T-Unit/Midway/1994|6805185
nbamht.zip|NBA Maximum Hangtime (ver L1.03 06/09/97)|16.6M/MIDWAY Wolf-Unit/Midway/1996 parent:nbahangt|17436982
nbbatman.zip|Ninja Baseball Bat Man (World)|7.5M/Irem M92/Irem/1993|7887926
ncombat.zip|Ninja Combat (NGM-009)|3.1M/Neo Geo MVS/Alpha Denshi Co./1990|3255804
ncommand.zip|Ninja Commando|3.2M/Neo Geo MVS/Alpha Denshi Co./1992|3353079
nebulray.zip|Nebulas Ray (World, NR2)|10.0M/NB-1 / NB-2/Namco/1994|10478951
neckneck.zip|Neck-n-Neck (v1.2)|478.4K/Miscellaneous/Bundra Games / Incredible Technologies/1992|489917
nemesis.zip|Nemesis (ROM version)|321.0K/GX400/Konami/1985|328754
nemo.zip|Nemo (World 901130)|2.6M/CPS1/Capcom/1990|2707377
neobattl.zip|SD Gundam Neo Battling (Japan)|1.2M/Seta/Banpresto/1992|1231676
neobombe.zip|Neo Bomberman|6.0M/Neo Geo MVS/Hudson/1997|6249726
neocdz.zip|Neo Geo CDZ system|1.3M/Neo Geo CDZ/SNK/1996 System - media selected seperately|1323247
neocup98.zip|Neo-Geo Cup '98 - The Road to the Victory|9.5M/Neo Geo MVS/SNK/1998|10003295
neodrift.zip|Neo Drift Out - New Technology|8.2M/Neo Geo MVS/Visco/1996|8575432
neogeo.zip|Neo Geo MVS system|1.8M/Neo Geo MVS/SNK/1990 System - cartridges selected seperately|1859335
neomrdo.zip|Neo Mr. Do!|1.5M/Neo Geo MVS/Visco/1996|1605011
netwars.zip|Net Wars|28.9K/Miscellaneous/Orca (Esco Trading Co license)/1983|29599
newfant.zip|New Fantasia (1995 copyright)|6.2M/EXPRO-02/Comad & New Japan System/1995|6495547
news.zip|News (set 1)|446.5K/Miscellaneous/Poby / Virus/1993|457177
newsin7.zip|New Sinbad 7 (set 1)|35.4K/Galaxian/ATW USA, Inc./1983|36214
newxpang.zip|New Cross Pang (set 1)|3.8M/Miscellaneous/F2 System/1999|3990127
nflfoot.zip|NFL Football|53.7K/Miscellaneous/Bally Midway/1983|54967
nhidctch.zip|New Hidden Catch (World) / New Tul Lin Gu Lim Chat Ki '98 (Korea) (pcb ver 3.02)|19.2M/Miscellaneous/Eolith/1999|20136320
nibbler.zip|Nibbler (rev 9, set 1)|64.7K/Miscellaneous/Rock-Ola/1982|66254
nightstr.zip|Night Striker (World)|3.3M/Taito Z/Taito Corporation Japan/1989|3437490
ninclown.zip|Ninja Clowns (27 oct 91)|1.2M/Miscellaneous/Strata / Incredible Technologies/1991|1221733
ninjak.zip|The Ninja Kids (World)|2.0M/Taito F2/Taito Corporation Japan/1990|2138923
ninjakd2.zip|Ninja-Kid II / NinjaKun Ashura no Shou (set 1)|435.8K/Miscellaneous/UPL/1987|446226
ninjakun.zip|Ninjakun Majou no Bouken|46.0K/Miscellaneous/UPL (Taito license)/1984|47075
ninjamas.zip|Ninja Master's - Haoh-ninpo-cho|17.2M/Neo Geo MVS/ADK / SNK/1996|18012647
ninjaw.zip|The Ninja Warriors (World, later version)|3.6M/Taito Misc/Taito Corporation Japan/1987|3777453
ninjemak.zip|Ninja Emaki (US)|426.2K/Miscellaneous/Nichibutsu/1986|436395
nitd.zip|Nightmare in the Dark|21.8M/Neo Geo MVS/Eleven / Gavaking/2000|22897531
nitedrvr.zip|Night Driver|3.5K/Miscellaneous/Atari/1976|3556
nitrobal.zip|Nitro Ball (World, set 1)|4.7M/DECO IC16/Data East Corporation/1992|4956602
nmg5.zip|Multi 5 / New Multi Game 5 (set 1)|8.2M/Miscellaneous/Yun Sung/1998|8548153
nmk004.zip|NMK004 Internal ROM|3.5K/NMK16/N M K Corporation/1990 internal rom|3556
nmouse.zip|Naughty Mouse (set 1)|18.9K/Pac-man/Amenip (Palcom Queen River)/1981|19345
nndmseal.zip|Nandemo Seal Iinkai (ver 1.3)|6.5M/Miscellaneous/I'Max / Jaleco/1997|6811432
nob.zip|Noboranka (Japan)|192.4K/System 1/Coreland / Data East Corporation/1986|197068
nost.zip|Nostradamus|3.0M/LINDA/Face/1993|3189195
nouryoku.zip|Nouryoku Koujou Iinkai|5.1M/NMK16/Tecmo/1995|5338532
nova2001.zip|Nova 2001 (Japan)|51.3K/Miscellaneous/UPL/1983|52487
nrallyx.zip|New Rally X|27.5K/Miscellaneous/Namco/1981|28151
nslasher.zip|Night Slashers (Korea Rev 1.3, DE-0397-0 PCB)|11.1M/DECO 32/Data East Corporation/1994|11649758
nspirit.zip|Ninja Spirit (World)|671.3K/Irem M72/Irem/1988|687427
nsub.zip|N-Sub (upright)|12.4K/Miscellaneous/Sega/1980|12662
numanath.zip|Numan Athletics (World)|4.2M/NA-1 / NA-2/Namco/1993|4444634
nwarr.zip|Night Warriors: Darkstalkers' Revenge (Europe 950316)|29.4M/CPS2/Capcom/1995|30829397
nycaptor.zip|N.Y. Captor (rev 2)|173.7K/Miscellaneous/Taito/1985|177859
offtwall.zip|Off the Wall (2/3-player upright)|832.9K/Miscellaneous/Atari Games/1991|852932
ohmygod.zip|Oh My God! (Japan)|2.0M/Miscellaneous/Atlus/1993|2138976
oisipuzl.zip|Oishii Puzzle Ha Irimasenka|3.6M/Seta/Sunsoft / Atlus/1993|3758716
olds.zip|Oriental Legend Super / Xiyou Shi E Zhuan Super (ver. 101, Korean Board)|22.5M/PolyGameMaster/IGS/1998 Imperfect Protection Emulation|23623981
oldsplus.zip|Oriental Legend 2 (Korea) / Xiyou Shi E Zhuan Qunmo Luanwu (World, China, Japan, Hong Kong, Taiwan) (ver. 205) [Oriental Ex]|22.0M/PolyGameMaster/IGS/2004 Incomplete Dump|23069455
olibochu.zip|Oli-Boo-Chu (USA)|34.6K/Miscellaneous/Irem (GDI license)/1981|35413
omega.zip|Omega|88.3K/Miscellaneous/Nihon System/1986|90428
omegaf.zip|Omega Fighter|527.6K/Miscellaneous/UPL/1989|540306
omegrace.zip|Omega Race (set 1)|28.8K/Miscellaneous/Midway/1981|29453
oneshot.zip|One Shot One Kill|2.2M/Miscellaneous/Promat/1996|2270495
onetwo.zip|One + Two|1.3M/Miscellaneous/Barko/1997|1346667
onna34ro.zip|Onna Sanshirou - Typhoon Gal (rev 1)|149.7K/Miscellaneous/Taito/1985|153341
opaopa.zip|Opa Opa (MC-8123, 317-0042)|258.4K/System E/Sega/1987|264557
openice.zip|2 On 2 Open Ice Challenge (rev 1.21)|14.3M/MIDWAY Wolf-Unit/Midway/1995|14986485
opwolf.zip|Operation Wolf (World, rev 2, set 1)|1.9M/Taito Misc/Taito Corporation Japan/1987|2025713
opwolf3.zip|Operation Wolf 3 (World)|7.7M/Taito Misc/Taito Corporation Japan/1994|8119477
orbitron.zip|Orbitron|10.5K/Galaxian/Comsoft (Signatron USA license)/1982|10744
orbs.zip|Orbs (10/7/94 prototype?)|2.1M/Seta/American Sammy/1994|2249497
ordyne.zip|Ordyne (World)|1.4M/System 2/Namco/1988|1423893
orlegend.zip|Oriental Legend / Xiyou Shi E Zhuan (ver. 126)|20.9M/PolyGameMaster/IGS/1997|21930848
orunners.zip|OutRunners (World)|11.8M/System 32/Sega/1992|12407407
oscar.zip|Psycho-Nics Oscar (World revision 0)|332.8K/DEC8/Data East Corporation/1987|340776
osman.zip|Osman (World)|6.3M/Simple 156/Mitchell/1996|6627842
othunder.zip|Operation Thunderbolt (World, rev 1)|2.1M/Taito Misc/Taito Corporation Japan/1988|2205245
outfxies.zip|The Outfoxies (World, OU2)|8.6M/NB-1 / NB-2/Namco/1994|8994498
outrun.zip|Out Run (sitdown/upright, Rev B)|2.8M/Out Run/Sega/1986|2896496
outzone.zip|Out Zone|1.4M/Toaplan BCU-2 / FCU-2 based/Toaplan/1990|1432598
overtop.zip|Over Top|11.7M/Neo Geo MVS/ADK/1996|12254413
ozmawars.zip|Ozma Wars (set 1)|37.2K/Miscellaneous/SNK/1979|38062
ozon1.zip|Ozon I|8.7K/Galaxian/Proma/1983|8933
p47.zip|P-47 - The Phantom Fighter (World)|1.1M/Mega System 1/Jaleco/1988|1194661
p47aces.zip|P-47 Aces (ver 1.1)|8.7M/MegaSystem 32/Jaleco/1995|9094666
packbang.zip|Pack'n Bang Bang|1.5M/Kaneko16/Kaneko/1994|1582896
pacland.zip|Pac-Land (World)|182.5K/Miscellaneous/Namco/1984|186893
pacmania.zip|Pac-Mania|372.7K/System 1/Namco/1987|381605
pacnpal.zip|Pac & Pal|51.1K/Miscellaneous/Namco/1983|52336
pacplus.zip|Pac-Man Plus|17.9K/Pac-man/Namco (Midway license)/1982|18348
paddlema.zip|Paddle Mania|280.5K/Alpha 68k/SNK/1988|287258
pairlove.zip|Pairs Love|596.8K/Seta/Athena / Nihon System/1991|611159
pairs.zip|Pairs (V1.2, 09/30/94)|8.9M/Miscellaneous/Strata / Incredible Technologies/1994|9353379
pairsred.zip|Pairs Redemption (V1.0, 10/25/94)|2.3M/Miscellaneous/Strata / Incredible Technologies/1994|2406715
palamed.zip|Palamedes (US)|171.0K/Taito L System/Hot-B Co., Ltd./1990|175126
pandoras.zip|Pandora's Palace|46.5K/GX328/Konami / Interlogic/1984|47660
pang.zip|Pang (World)|2.0M/Miscellaneous/Mitchell/1989|2121608
pang3.zip|Pang! 3 (Europe 950601)|3.2M/CPS1/Mitchell/1995|3372191
pangpang.zip|Pang Pang|1.3M/Miscellaneous/Dong Gue La Mi Ltd./1994|1327359
pangpoms.zip|Pang Pom's|1.3M/Miscellaneous/Metro/1992|1404177
panicbom.zip|Panic Bomber|2.5M/Neo Geo MVS/Eighting / Hudson/1994|2640560
panicstr.zip|Panic Street (Japan)|8.2M/Super Kaneko Nova System/Kaneko/1999|8649424
paprazzi.zip|Paparazzi|2.8M/Yun Sung 16 Bit/Yun Sung/1996|2945693
parodius.zip|Parodius Da!: Shinwa kara Owarai e (World, set 1)|1.7M/GX955/Konami/1990|1826884
pasha2.zip|Pasha Pasha 2|6.1M/Miscellaneous/Dong Sung/1998 Incomplete sound|6438497
pass.zip|Pass|412.3K/Miscellaneous/Oksan/1992|422223
passsht.zip|Passing Shot (World, 2 Players) (FD1094 317-0080)|1.6M/System 16B/Sega/1988|1641452
pastelis.zip|Pastel Island (Japan, prototype)|6.7M/SSV/Visco/1993|7047435
patapata.zip|Pata Pata Panic|1.8M/Miscellaneous/Atlus/1993|1916993
